"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ISO","Nazionalità","TIPSERVSOC","Esito","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","118_REQUIRED","richiesto intervento del 118","2019","2019",3,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2013","2013",5,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2014","2014",4,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2015","2015",3,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2016","2016",1,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2017","2017",6,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2018","2018",8,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2019","2019",2,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2020","2020",4,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2021","2021",2,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","112_REQUIRED","richiesto intervento del 112","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2013","2013",5,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2014","2014",6,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2015","2015",3,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2016","2016",2,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2017","2017",7,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2018","2018",8,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2019","2019",2,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2020","2020",3,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","113_REQUIRED","richiesto  intervento 113","2021","2021",1,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2013","2013",961,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2014","2014",747,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2015","2015",583,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2016","2016",464,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2017","2017",556,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2018","2018",724,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2019","2019",644,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2020","2020",856,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2021","2021",818,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TRANSF_SER","trasferito servizio","2022","2022",659,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2013","2013",228,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2014","2014",155,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2015","2015",167,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2016","2016",108,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2017","2017",179,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2018","2018",342,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2019","2019",432,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2020","2020",389,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2021","2021",467,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","NOTRANSF_SER","non trasferito servizio","2022","2022",508,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2013","2013",7,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2014","2014",6,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2015","2015",3,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2016","2016",2,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2017","2017",8,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2018","2018",10,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2019","2019",5,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2020","2020",4,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2021","2021",2,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2013","2013",1189,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2014","2014",902,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2015","2015",750,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2016","2016",572,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2017","2017",735,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2018","2018",1066,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2019","2019",1076,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2020","2020",1245,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2021","2021",1285,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","ALL_VAL","chiamate valide","2022","2022",1167,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","118_REQUIRED","richiesto intervento del 118","2013","2013",2,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","118_REQUIRED","richiesto intervento del 118","2018","2018",1,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","118_REQUIRED","richiesto intervento del 118","2019","2019",3,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2013","2013",5,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2014","2014",5,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2015","2015",3,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2016","2016",1,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2017","2017",6,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2018","2018",8,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2019","2019",2,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2020","2020",4,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2021","2021",2,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","112_REQUIRED","richiesto intervento del 112","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2013","2013",5,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2014","2014",7,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2015","2015",3,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2016","2016",2,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2017","2017",7,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2018","2018",8,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2019","2019",2,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2020","2020",3,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","113_REQUIRED","richiesto  intervento 113","2021","2021",1,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2013","2013",1051,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2014","2014",813,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2015","2015",635,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2016","2016",525,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2017","2017",611,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2018","2018",769,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2019","2019",682,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2020","2020",923,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2021","2021",866,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TRANSF_SER","trasferito servizio","2022","2022",706,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2013","2013",271,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2014","2014",199,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2015","2015",191,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2016","2016",137,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2017","2017",229,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2018","2018",408,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2019","2019",503,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2020","2020",512,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2021","2021",572,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","NOTRANSF_SER","non trasferito servizio","2022","2022",610,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2013","2013",7,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2014","2014",7,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2015","2015",3,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2016","2016",2,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2017","2017",8,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2018","2018",10,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2019","2019",5,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2020","2020",4,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2021","2021",2,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2013","2013",1322,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2014","2014",1012,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2015","2015",826,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2016","2016",662,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2017","2017",840,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2018","2018",1177,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2019","2019",1185,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2020","2020",1435,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2021","2021",1438,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","ALL_VAL","chiamate valide","2022","2022",1316,,
"ITE1","Toscana","USERS","utenti del 1522","NRP","non indicato","IT","Italia","112_REQUIRED","richiesto intervento del 112","2014","2014",1,,
"ITE1","Toscana","USERS","utenti del 1522","NRP","non indicato","IT","Italia","113_REQUIRED","richiesto  intervento 113","2014","2014",1,,
"ITE1","Toscana","USERS","utenti del 1522","NRP","non indicato","IT","Italia","TRANSF_SER","trasferito servizio","2013","2013",6,,
"ITE1","Toscana","USERS","utenti del 1522","NRP","non indicato","IT","Italia","TRANSF_SER","trasferito servizio","2014","2014",1,,
"ITE1","Toscana","USERS","utenti del 1522","NRP","non indicato","IT","Italia","TOT_EMERG","totale chiamate in emergenza","2014","2014",1,,
"ITE1","Toscana","USERS","utenti del 1522","NRP","non indicato","IT","Italia","ALL_VAL","chiamate valide","2013","2013",6,,
"ITE1","Toscana","USERS","utenti del 1522","NRP","non indicato","IT","Italia","ALL_VAL","chiamate valide","2014","2014",1,,
