"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","TIPUTENZA2","Tipologia di utenza","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2013","2013",3,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",25,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",4,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",3,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",1,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2013","2013",21,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2014","2014",3,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",34,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",6,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITG2","Sardegna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","NRP","Non Indicato","2013","2013",3,,
"ITG2","Sardegna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","NRP","Non Indicato","2014","2014",1,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2013","2013",29,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2014","2014",5,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",6,,
"ITG2","Sardegna","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITG2","Sardegna","USERS","utenti del 1522","OPERATORS","da operatori","NRP","non indicato","NRP","Non Indicato","2013","2013",1,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2013","2013",5,,
"ITG2","Sardegna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2013","2013",99,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2014","2014",25,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2018","2018",1,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","NRP","Non Indicato","2013","2013",5,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2013","2013",94,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2014","2014",25,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2018","2018",1,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",440,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",64,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2019","2019",1,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2020","2020",1,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2022","2022",3,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2013","2013",438,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2014","2014",64,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2019","2019",1,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2020","2020",1,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2022","2022",3,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",761,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",135,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2015","2015",1,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2018","2018",1,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2019","2019",3,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2020","2020",10,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2021","2021",11,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2022","2022",18,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","NRP","Non Indicato","2013","2013",7,,
"ITNI","Non indicato","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2013","2013",753,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2014","2014",135,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2015","2015",1,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2018","2018",1,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2019","2019",3,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2020","2020",10,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2021","2021",11,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2022","2022",18,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",222,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2014","2014",46,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2015","2015",1,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2019","2019",2,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2020","2020",9,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2021","2021",11,,
"ITNI","Non indicato","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2022","2022",15,,
"ITNI","Non indicato","USERS","utenti del 1522","OPERATORS","da operatori","NRP","non indicato","NRP","Non Indicato","2013","2013",1,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2013","2013",221,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2014","2014",46,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2015","2015",1,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2019","2019",2,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2020","2020",9,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2021","2021",11,,
"ITNI","Non indicato","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2022","2022",15,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2013","2013",2647,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2014","2014",2626,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2015","2015",2128,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2016","2016",1622,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2017","2017",2047,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2018","2018",2481,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2019","2019",2276,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2020","2020",3290,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2021","2021",3889,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2022","2022",3729,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","IT","Italia","2013","2013",148,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","IT","Italia","2014","2014",181,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","IT","Italia","2015","2015",110,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","IT","Italia","2016","2016",115,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","IT","Italia","2017","2017",162,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","IT","Italia","2018","2018",201,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","IT","Italia","2019","2019",246,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","IT","Italia","2020","2020",185,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","IT","Italia","2021","2021",328,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","IT","Italia","2022","2022",362,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","IT","Italia","2013","2013",402,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","IT","Italia","2014","2014",395,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","IT","Italia","2015","2015",335,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","IT","Italia","2016","2016",245,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","IT","Italia","2017","2017",221,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","IT","Italia","2018","2018",152,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","IT","Italia","2019","2019",141,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","IT","Italia","2020","2020",276,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","IT","Italia","2021","2021",426,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","IT","Italia","2022","2022",208,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","IT","Italia","2013","2013",31,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","IT","Italia","2014","2014",52,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","IT","Italia","2015","2015",56,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","IT","Italia","2016","2016",31,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","IT","Italia","2017","2017",46,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","IT","Italia","2018","2018",36,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","IT","Italia","2019","2019",36,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","IT","Italia","2020","2020",37,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","IT","Italia","2021","2021",57,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","IT","Italia","2022","2022",40,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","IT","Italia","2013","2013",2066,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","IT","Italia","2014","2014",1998,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","IT","Italia","2015","2015",1627,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","IT","Italia","2016","2016",1231,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","IT","Italia","2017","2017",1618,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","IT","Italia","2018","2018",2092,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","IT","Italia","2019","2019",1853,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","IT","Italia","2020","2020",2792,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","IT","Italia","2021","2021",3078,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","IT","Italia","2022","2022",3119,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2013","2013",23454,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2014","2014",19816,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2015","2015",15987,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2016","2016",14533,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2017","2017",13999,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2018","2018",18949,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2019","2019",17139,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2020","2020",26025,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2021","2021",29767,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2022","2022",26288,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","IT","Italia","2013","2013",177,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","IT","Italia","2014","2014",205,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","IT","Italia","2015","2015",141,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","IT","Italia","2016","2016",156,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","IT","Italia","2017","2017",203,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","IT","Italia","2018","2018",219,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","IT","Italia","2019","2019",215,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","IT","Italia","2020","2020",227,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","IT","Italia","2021","2021",236,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","IT","Italia","2022","2022",250,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","IT","Italia","2013","2013",1770,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","IT","Italia","2014","2014",1700,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","IT","Italia","2015","2015",1378,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","IT","Italia","2016","2016",1183,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","IT","Italia","2017","2017",816,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","IT","Italia","2018","2018",922,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","IT","Italia","2019","2019",570,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","IT","Italia","2020","2020",1034,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","IT","Italia","2021","2021",1355,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","IT","Italia","2022","2022",870,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","IT","Italia","2013","2013",241,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","IT","Italia","2014","2014",359,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","IT","Italia","2015","2015",263,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","IT","Italia","2016","2016",240,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","IT","Italia","2017","2017",333,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","IT","Italia","2018","2018",324,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","IT","Italia","2019","2019",156,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","IT","Italia","2020","2020",172,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","IT","Italia","2021","2021",211,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","IT","Italia","2022","2022",217,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","IT","Italia","2013","2013",21266,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","IT","Italia","2014","2014",17552,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","IT","Italia","2015","2015",14205,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","IT","Italia","2016","2016",12954,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","IT","Italia","2017","2017",12647,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","IT","Italia","2018","2018",17484,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","IT","Italia","2019","2019",16198,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","IT","Italia","2020","2020",24592,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","IT","Italia","2021","2021",27965,,
"IT","Italia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","IT","Italia","2022","2022",24951,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2013","2013",26251,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2014","2014",22458,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2015","2015",18115,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2016","2016",16155,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2017","2017",16046,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2018","2018",21430,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2019","2019",19415,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2020","2020",29315,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2021","2021",33656,,
"IT","Italia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2022","2022",30017,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","IT","Italia","2013","2013",328,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","IT","Italia","2014","2014",386,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","IT","Italia","2015","2015",251,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","IT","Italia","2016","2016",271,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","IT","Italia","2017","2017",365,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","IT","Italia","2018","2018",420,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","IT","Italia","2019","2019",461,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","IT","Italia","2020","2020",412,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","IT","Italia","2021","2021",564,,
"IT","Italia","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","IT","Italia","2022","2022",612,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","IT","Italia","2013","2013",2178,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","IT","Italia","2014","2014",2095,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","IT","Italia","2015","2015",1713,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","IT","Italia","2016","2016",1428,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","IT","Italia","2017","2017",1037,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","IT","Italia","2018","2018",1074,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","IT","Italia","2019","2019",711,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","IT","Italia","2020","2020",1310,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","IT","Italia","2021","2021",1781,,
"IT","Italia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","IT","Italia","2022","2022",1078,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","IT","Italia","2013","2013",274,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","IT","Italia","2014","2014",412,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","IT","Italia","2015","2015",319,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","IT","Italia","2016","2016",271,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","IT","Italia","2017","2017",379,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","IT","Italia","2018","2018",360,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","IT","Italia","2019","2019",192,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","IT","Italia","2020","2020",209,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","IT","Italia","2021","2021",268,,
"IT","Italia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","IT","Italia","2022","2022",257,,
