"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","SI_NO","Disabilità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","2","non indicato ","2014","2014",10,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","2","non indicato ","2015","2015",20,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","2","non indicato ","2016","2016",22,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","2","non indicato ","2017","2017",12,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","2","non indicato ","2018","2018",5,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","2","non indicato ","2019","2019",2,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","2","non indicato ","2020","2020",53,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","2","non indicato ","2021","2021",98,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","2","non indicato ","2022","2022",120,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","0","no","2013","2013",410,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","0","no","2014","2014",303,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","0","no","2015","2015",232,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","0","no","2016","2016",203,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","0","no","2017","2017",203,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","0","no","2018","2018",307,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","0","no","2019","2019",268,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","0","no","2020","2020",265,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","0","no","2021","2021",191,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","0","no","2022","2022",178,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","1","si","2013","2013",20,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","1","si","2014","2014",12,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","1","si","2015","2015",8,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","1","si","2016","2016",11,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","1","si","2017","2017",5,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","1","si","2018","2018",9,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","1","si","2019","2019",13,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","1","si","2020","2020",19,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","1","si","2021","2021",47,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","1","si","2022","2022",17,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","9","totale","2013","2013",455,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","9","totale","2014","2014",329,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","9","totale","2015","2015",262,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","9","totale","2016","2016",238,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","9","totale","2017","2017",221,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","9","totale","2018","2018",321,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","9","totale","2019","2019",283,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","9","totale","2020","2020",339,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","9","totale","2021","2021",347,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","9","totale","2022","2022",327,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","2","non indicato ","2013","2013",25,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","2","non indicato ","2014","2014",14,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","2","non indicato ","2015","2015",22,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","2","non indicato ","2016","2016",24,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","2","non indicato ","2017","2017",13,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","2","non indicato ","2018","2018",5,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","2","non indicato ","2019","2019",2,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","2","non indicato ","2020","2020",55,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","2","non indicato ","2021","2021",109,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","2","non indicato ","2022","2022",132,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","NRP","non indicato","0","no","2013","2013",7,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","NRP","non indicato","1","si","2013","2013",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","NRP","non indicato","9","totale","2013","2013",8,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","NRP","non indicato","9","totale","2014","2014",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","NRP","non indicato","2","non indicato ","2014","2014",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","0","no","2013","2013",143,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","0","no","2014","2014",129,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","0","no","2015","2015",93,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","0","no","2016","2016",73,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","0","no","2017","2017",68,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","0","no","2018","2018",96,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","0","no","2019","2019",114,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","0","no","2020","2020",120,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","0","no","2021","2021",86,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","0","no","2022","2022",62,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","1","si","2013","2013",5,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","1","si","2014","2014",8,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","1","si","2015","2015",4,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","1","si","2016","2016",2,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","1","si","2017","2017",4,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","1","si","2018","2018",9,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","1","si","2019","2019",3,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","1","si","2020","2020",11,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","1","si","2021","2021",19,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","1","si","2022","2022",9,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","9","totale","2013","2013",159,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","9","totale","2014","2014",148,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","9","totale","2015","2015",102,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","9","totale","2016","2016",87,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","9","totale","2017","2017",79,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","9","totale","2018","2018",109,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","9","totale","2019","2019",120,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","9","totale","2020","2020",151,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","9","totale","2021","2021",165,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","9","totale","2022","2022",134,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","2","non indicato ","2013","2013",11,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","2","non indicato ","2014","2014",11,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","2","non indicato ","2015","2015",5,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","2","non indicato ","2016","2016",12,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","2","non indicato ","2017","2017",7,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","2","non indicato ","2018","2018",4,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","2","non indicato ","2019","2019",3,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","2","non indicato ","2020","2020",20,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","2","non indicato ","2021","2021",60,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","2","non indicato ","2022","2022",63,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","0","no","2013","2013",1493,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","0","no","2014","2014",1110,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","0","no","2015","2015",756,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","0","no","2016","2016",694,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","0","no","2017","2017",617,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","0","no","2018","2018",961,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","0","no","2019","2019",970,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","0","no","2020","2020",1169,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","0","no","2021","2021",897,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","0","no","2022","2022",841,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","1","si","2013","2013",50,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","1","si","2014","2014",25,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","1","si","2015","2015",16,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","1","si","2016","2016",24,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","1","si","2017","2017",15,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","1","si","2018","2018",14,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","1","si","2019","2019",20,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","1","si","2020","2020",70,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","1","si","2021","2021",122,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","1","si","2022","2022",59,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","9","totale","2013","2013",1596,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","9","totale","2014","2014",1162,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","9","totale","2015","2015",864,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","9","totale","2016","2016",794,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","9","totale","2017","2017",683,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","9","totale","2018","2018",992,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","9","totale","2019","2019",1005,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","9","totale","2020","2020",1455,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","9","totale","2021","2021",1502,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","9","totale","2022","2022",1454,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","2","non indicato ","2013","2013",53,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","2","non indicato ","2014","2014",27,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","2","non indicato ","2015","2015",92,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","2","non indicato ","2016","2016",76,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","2","non indicato ","2017","2017",51,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","2","non indicato ","2018","2018",17,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","2","non indicato ","2019","2019",15,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","2","non indicato ","2020","2020",216,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","2","non indicato ","2021","2021",483,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","2","non indicato ","2022","2022",554,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","0","no","2013","2013",1646,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","0","no","2014","2014",1239,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","0","no","2015","2015",849,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","0","no","2016","2016",767,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","0","no","2017","2017",685,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","0","no","2018","2018",1057,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","0","no","2019","2019",1084,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","0","no","2020","2020",1289,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","0","no","2021","2021",983,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","0","no","2022","2022",903,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","1","si","2013","2013",55,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","1","si","2014","2014",33,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","1","si","2015","2015",20,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","1","si","2016","2016",26,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","1","si","2017","2017",19,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","1","si","2018","2018",23,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","1","si","2019","2019",23,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","1","si","2020","2020",81,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","1","si","2021","2021",141,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","1","si","2022","2022",68,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","9","totale","2013","2013",1769,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","9","totale","2014","2014",1315,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","9","totale","2015","2015",966,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","9","totale","2016","2016",881,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","9","totale","2017","2017",762,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","9","totale","2018","2018",1101,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","9","totale","2019","2019",1125,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","9","totale","2020","2020",1606,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","9","totale","2021","2021",1667,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","9","totale","2022","2022",1588,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","2","non indicato ","2013","2013",68,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","2","non indicato ","2014","2014",43,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","2","non indicato ","2015","2015",97,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","2","non indicato ","2016","2016",88,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","2","non indicato ","2017","2017",58,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","2","non indicato ","2018","2018",21,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","2","non indicato ","2019","2019",18,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","2","non indicato ","2020","2020",236,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","2","non indicato ","2021","2021",543,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","2","non indicato ","2022","2022",617,,
